ExperimentName,Subject,AgeSubj,HandenesSubj,Procedure[Block],CueDur[Trial],RespExpTask1.CRESP[Trial],RespTARGET.RT[Trial],SOA[Trial],Target[Trial],RespExpTask1_RESP_CORR,CueDur_SL
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,150,z,922,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,300,m,643,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,350,m,483,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,100,z,542,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,350,z,560,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,100,z,495,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,150,z,467,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,300,m,465,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,350,m,443,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,150,z,507,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,150,m,509,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,100,z,688,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,150,m,450,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,350,z,521,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,300,m,599,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,100,m,795,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,300,z,589,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,350,z,568,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,300,m,701,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,100,z,584,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,150,m,483,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,350,m,614,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,300,z,627,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,150,z,655,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,150,m,668,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,300,m,484,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,350,z,617,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,100,m,586,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,300,z,567,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,350,m,650,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,300,z,502,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,150,z,314,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,100,z,597,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,100,m,510,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc2,150,m,778,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,m,422,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,z,550,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,m,435,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,z,519,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,m,651,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,z,619,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,m,425,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,z,598,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,m,506,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,m,612,100,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,m,615,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,z,494,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,m,503,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,z,572,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,m,426,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,m,415,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,m,437,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,m,413,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,m,463,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,m,434,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,z,588,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,z,560,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,z,492,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,z,679,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,m,553,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,z,716,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,z,530,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,z,552,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,m,475,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,z,631,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,z,478,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,m,671,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,z,555,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,z,543,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,z,521,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,m,446,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,z,418,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,z,493,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,m,640,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,z,472,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,m,522,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,m,843,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,m,513,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,m,582,100,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,m,405,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,z,539,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,z,507,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,z,489,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,z,540,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,z,561,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,m,558,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,z,767,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,m,595,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,z,632,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,z,959,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,m,389,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,m,431,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,m,541,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,z,567,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,m,629,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,m,386,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,m,520,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,z,521,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,z,709,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,z,607,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,m,911,100,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,m,462,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,m,419,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,z,488,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,m,538,0,7,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,z,634,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,z,577,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,m,421,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,m,446,100,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,z,522,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,z,532,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,z,648,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,m,491,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,z,583,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,m,454,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,m,439,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,z,542,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,m,456,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,z,602,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,z,613,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,z,576,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,m,598,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,m,676,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,m,486,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,z,606,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,m,724,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,z,675,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,m,816,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,z,527,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,z,651,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,m,708,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,z,581,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,m,678,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,z,495,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,m,597,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,z,529,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,m,521,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,z,560,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,m,755,100,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,z,582,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,z,1011,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,z,668,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,z,527,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,m,633,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,z,944,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,m,580,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,z,505,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,m,637,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,m,608,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,z,475,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,z,568,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,z,564,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,m,768,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,z,482,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,z,647,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,m,511,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,z,514,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,m,0,100,7,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,z,628,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,z,592,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,z,694,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,z,787,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,m,594,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,z,674,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,m,815,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,m,618,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,m,657,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,m,558,100,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,m,511,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,z,750,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,m,534,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,m,594,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,z,508,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,m,677,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,m,663,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,150,m,606,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,100,z,656,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,300,m,953,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc3,350,m,530,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,300,m,887,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,300,z,637,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,100,z,574,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,100,m,485,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,300,z,519,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,350,z,483,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,100,m,441,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,150,z,540,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,350,m,560,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,100,m,548,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,350,z,500,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,100,z,766,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,150,m,622,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,100,z,550,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,350,z,505,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,150,z,540,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,300,m,658,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,350,m,540,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,100,z,713,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,300,m,793,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,150,m,525,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,100,m,620,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,350,z,546,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,100,m,624,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,300,z,482,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,350,m,580,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,300,z,586,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,150,z,700,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,300,m,524,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,350,m,569,100,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,300,m,523,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,350,m,497,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,300,m,533,100,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,350,z,473,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,150,m,611,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,100,m,455,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,100,z,610,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,150,z,507,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,350,z,591,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,150,m,858,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,150,z,516,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,300,z,526,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,150,z,563,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,300,z,475,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,350,m,440,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,100,z,800,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,150,m,509,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,150,m,447,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,150,m,811,100,6,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,5,22,dx,BlockProc4,100,z,693,100,4,z,SHORT
