ExperimentName,Subject,AgeSubj,HandenesSubj,Procedure[Block],CueDur[Trial],RespExpTask1.CRESP[Trial],SOA[Trial],RespExpTask1_RESP_CORR,Correct (0/1),Accuracy,CueDur,RespTARGET.RT[Trial]
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,150,z,0,z,1,,SHORT,580
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,100,m,100,m,1,,SHORT,685
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,350,z,100,z,1,,LONG,551
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,100,z,100,z,1,,SHORT,634
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,300,m,100,m,1,,LONG,504
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,300,z,100,z,1,,LONG,594
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,150,m,100,m,1,,SHORT,590
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,300,z,100,z,1,,LONG,541
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,350,m,0,m,1,,LONG,748
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,300,m,100,m,1,,LONG,683
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,100,m,0,m,1,,SHORT,711
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,100,z,100,z,1,,SHORT,776
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,350,z,0,z,1,,LONG,571
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,150,m,0,m,1,,SHORT,770
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,100,m,0,m,1,,SHORT,602
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,300,m,0,m,1,,LONG,735
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,300,m,0,m,1,,LONG,549
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,350,z,0,z,1,,LONG,569
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,150,m,0,m,1,,SHORT,751
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,100,z,0,z,1,,SHORT,692
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,350,m,0,m,1,,LONG,505
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,100,z,0,z,1,,SHORT,728
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,300,m,0,m,1,,LONG,567
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,350,z,100,z,1,,LONG,530
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,100,m,100,m,1,,SHORT,704
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,150,z,100,z,1,,SHORT,726
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,350,m,0,m,1,,LONG,503
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,150,z,0,z,1,,SHORT,690
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,350,m,100,m,1,,LONG,707
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,150,m,100,m,1,,SHORT,1007
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,100,m,0,m,1,,SHORT,1047
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,300,z,0,z,1,,LONG,580
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,100,z,100,z,1,,SHORT,675
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,150,m,100,m,1,,SHORT,717
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,0,m,1,,SHORT,315
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,0,z,1,,SHORT,585
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,0,z,1,,SHORT,617
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,100,z,1,,LONG,602
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,0,m,1,,LONG,448
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,100,m,1,,SHORT,576
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,0,z,0,,LONG,557
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,0,m,1,,SHORT,682
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,100,m,1,,SHORT,440
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,100,m,1,,SHORT,608
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,100,z,1,,SHORT,623
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,0,m,1,,LONG,601
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,100,z,1,,SHORT,710
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,100,z,1,,LONG,606
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,0,z,1,,SHORT,664
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,100,z,1,,LONG,637
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,0,z,1,,LONG,597
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,0,z,1,,SHORT,623
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,100,z,1,,LONG,597
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,100,m,1,,LONG,605
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,0,m,1,,SHORT,683
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,100,z,1,,SHORT,656
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,100,m,1,,SHORT,614
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,100,z,0,,LONG,757
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,100,z,1,,SHORT,607
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,100,z,1,,LONG,228
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,100,m,1,,LONG,605
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,0,z,1,,LONG,556
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,0,m,1,,LONG,516
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,0,m,1,,SHORT,646
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,0,z,1,,LONG,584
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,0,m,1,,LONG,598
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,0,z,1,,SHORT,650
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,0,z,1,,SHORT,687
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,0,z,1,,LONG,592
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,100,m,1,,LONG,608
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,100,m,1,,SHORT,733
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,100,z,1,,SHORT,729
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,100,z,1,,SHORT,758
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,0,z,1,,LONG,510
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,100,m,1,,LONG,281
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,100,m,1,,SHORT,677
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,0,m,1,,SHORT,607
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,100,m,1,,LONG,528
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,0,z,1,,LONG,521
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,100,z,1,,LONG,644
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,0,m,1,,SHORT,630
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,0,m,1,,LONG,540
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,0,m,1,,SHORT,653
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,100,m,1,,SHORT,773
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,0,z,1,,SHORT,627
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,0,z,1,,LONG,493
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,100,z,1,,LONG,576
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,100,z,1,,LONG,641
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,0,m,1,,LONG,609
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,100,z,1,,LONG,661
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,0,m,1,,LONG,760
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,0,m,1,,LONG,596
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,0,m,1,,LONG,628
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,100,m,1,,LONG,639
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,0,z,1,,SHORT,1062
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,100,m,1,,LONG,1046
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,0,m,1,,SHORT,782
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,100,z,1,,SHORT,990
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,100,z,1,,SHORT,300
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,100,m,1,,SHORT,600
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,0,z,1,,LONG,551
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,0,z,1,,SHORT,742
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,100,z,1,,SHORT,781
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,0,z,1,,SHORT,646
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,0,m,1,,LONG,555
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,0,m,1,,SHORT,727
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,0,z,1,,LONG,574
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,100,m,1,,SHORT,676
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,100,z,1,,SHORT,722
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,0,m,1,,LONG,297
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,0,z,1,,SHORT,1107
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,100,m,1,,LONG,347
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,0,m,1,,SHORT,923
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,100,z,1,,SHORT,714
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,0,z,1,,SHORT,769
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,100,m,1,,LONG,548
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,100,z,1,,SHORT,679
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,100,z,1,,LONG,693
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,100,m,1,,SHORT,928
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,0,m,1,,SHORT,653
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,100,z,1,,LONG,666
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,0,z,1,,LONG,879
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,0,z,1,,LONG,604
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,100,m,1,,SHORT,725
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,100,z,1,,LONG,337
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,100,m,1,,LONG,673
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,0,m,1,,SHORT,745
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,100,m,1,,LONG,633
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,0,z,1,,LONG,546
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,100,m,1,,SHORT,568
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,100,m,1,,LONG,539
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,100,z,1,,SHORT,649
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,100,z,1,,LONG,593
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,0,z,1,,LONG,693
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,0,z,1,,LONG,608
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,0,z,1,,LONG,577
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,100,z,1,,LONG,309
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,100,z,1,,SHORT,374
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,100,m,1,,SHORT,914
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,0,m,1,,LONG,647
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,100,m,1,,LONG,400
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,0,m,1,,LONG,548
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,100,z,1,,LONG,587
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,0,m,1,,SHORT,1067
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,0,m,1,,SHORT,804
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,0,z,1,,SHORT,639
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,0,m,1,,SHORT,661
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,0,m,1,,SHORT,650
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,0,m,1,,LONG,610
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,0,z,1,,SHORT,1097
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,0,z,1,,SHORT,635
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,0,m,1,,LONG,571
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,100,m,1,,LONG,656
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,100,space,0,,LONG,310
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,100,m,1,,SHORT,624
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,0,z,1,,SHORT,612
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,100,m,1,,LONG,687
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,100,z,1,,SHORT,783
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,0,m,1,,LONG,757
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,0,z,1,,LONG,654
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,100,z,1,,SHORT,744
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,0,m,1,,LONG,646
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,0,z,1,,SHORT,668
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,100,z,1,,LONG,549
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,100,z,1,,LONG,505
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,100,m,1,,SHORT,553
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,100,z,1,,LONG,652
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,100,m,1,,SHORT,873
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,0,z,1,,LONG,1105
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,100,m,1,,LONG,713
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,0,m,1,,SHORT,837
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,0,z,1,,LONG,621
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,100,m,1,,SHORT,756
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,0,z,1,,SHORT,662
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,100,z,1,,SHORT,780
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,100,m,1,,SHORT,413
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,100,z,1,,SHORT,914
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,0,m,1,,SHORT,542
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,z,100,z,1,,SHORT,631
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,z,0,z,1,,SHORT,159
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,m,0,m,1,,LONG,566
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,m,100,m,1,,SHORT,724
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,m,0,m,1,,SHORT,591
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,m,0,m,1,,SHORT,524
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,m,0,m,1,,LONG,540
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,m,100,m,1,,LONG,563
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,z,100,z,1,,LONG,548
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,z,0,z,1,,LONG,507
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,z,100,z,1,,SHORT,708
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,z,0,z,1,,SHORT,756
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,z,100,z,1,,LONG,686
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,m,0,m,1,,SHORT,672
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,z,0,z,1,,LONG,943
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,z,0,z,1,,SHORT,653
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,m,100,m,1,,LONG,655
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,m,0,m,1,,SHORT,652
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,m,0,m,1,,LONG,560
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,m,0,m,1,,SHORT,674
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,m,0,m,1,,LONG,302
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,m,0,m,1,,LONG,571
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,z,0,z,1,,LONG,571
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,z,100,z,1,,LONG,675
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,m,100,m,1,,SHORT,722
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,z,100,z,1,,LONG,633
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,m,0,m,1,,SHORT,621
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,m,100,m,1,,LONG,571
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,z,100,z,1,,LONG,614
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,m,100,m,1,,SHORT,739
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,z,100,z,1,,LONG,596
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,z,100,z,1,,SHORT,729
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,z,100,z,1,,SHORT,675
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,z,0,z,1,,SHORT,649
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,z,0,z,1,,LONG,548
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,z,100,z,1,,SHORT,683
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,z,0,z,1,,LONG,585
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,z,0,z,1,,SHORT,657
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,m,100,m,1,,SHORT,314
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,m,100,m,1,,SHORT,809
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,m,100,m,1,,LONG,611
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,m,100,m,1,,LONG,674
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,m,0,m,1,,LONG,589
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,z,100,z,1,,SHORT,669
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,z,0,z,1,,LONG,566
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,m,100,m,1,,SHORT,741
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,z,0,z,1,,SHORT,599
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,m,100,m,1,,LONG,387
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,z,0,z,1,,LONG,578
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,z,0,z,1,,SHORT,476
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,z,100,z,1,,SHORT,741
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,z,0,z,1,,LONG,979
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,z,0,z,1,,SHORT,663
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,m,100,m,1,,SHORT,694
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,m,100,m,1,,LONG,608
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,m,0,m,1,,LONG,552
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,m,0,m,1,,SHORT,652
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,z,100,z,1,,SHORT,1008
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,m,0,m,1,,LONG,613
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,z,100,z,1,,SHORT,720
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,z,0,z,1,,SHORT,623
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,m,0,m,1,,LONG,570
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,z,0,z,1,,LONG,674
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,z,100,z,1,,SHORT,673
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,m,0,m,1,,LONG,503
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,z,100,z,1,,LONG,812
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,m,0,m,1,,SHORT,249
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,z,100,z,1,,SHORT,1002
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,m,100,m,1,,LONG,668
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,m,0,m,1,,SHORT,710
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,z,100,z,1,,LONG,655
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,m,100,m,1,,SHORT,1016
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,z,100,z,1,,LONG,704
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,z,0,z,1,,SHORT,599
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,m,0,m,1,,LONG,869
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,z,100,z,1,,LONG,838
